"Freq","Cumul","relative","phastCons","Type","GeneSet"
349,411023,0.679055851283526,"0.136000007390976","promoters","Universal"
442,411465,0.679786084594721,"0.136999994516373","promoters","Universal"
296,411761,0.680275109617602,"0.137999996542931","promoters","Universal"
262,412023,0.680707962847315,"0.138999998569489","promoters","Universal"
294,412317,0.681193683647069,"0.140000000596046","promoters","Universal"
342,412659,0.681758705801885,"0.141000002622604","promoters","Universal"
319,412978,0.682285729390734,"0.142000004649162","promoters","Universal"
290,413268,0.682764841744233,"0.14300000667572","promoters","Universal"
308,413576,0.683273692105881,"0.143999993801117","promoters","Universal"
288,413864,0.683749500236252,"0.144999995827675","promoters","Universal"
278,414142,0.684208787250985,"0.145999997854233","promoters","Universal"
292,414434,0.684691203827612,"0.146999999880791","promoters","Universal"
318,414752,0.685216575304897,"0.148000001907349","promoters","Universal"
402,415154,0.685880724153541,"0.149000003933907","promoters","Universal"
268,415422,0.686323490052636,"0.150000005960464","promoters","Universal"
262,415684,0.686756343282349,"0.150999993085861","promoters","Universal"
322,416006,0.68728832320589,"0.151999995112419","promoters","Universal"
279,416285,0.687749262332187,"0.152999997138977","promoters","Universal"
309,416594,0.688259764805398,"0.153999999165535","promoters","Universal"
270,416864,0.688705834927621,"0.155000001192093","promoters","Universal"
204,417068,0.689042865686634,"0.156000003218651","promoters","Universal"
278,417346,0.689502152701368,"0.157000005245209","promoters","Universal"
253,417599,0.689920136927006,"0.158000007271767","promoters","Universal"
302,417901,0.690419074619271,"0.158999994397163","promoters","Universal"
305,418206,0.690922968646227,"0.159999996423721","promoters","Universal"
328,418534,0.69146486123915,"0.160999998450279","promoters","Universal"
219,418753,0.69182667367162,"0.162000000476837","promoters","Universal"
302,419055,0.692325611363884,"0.163000002503395","promoters","Universal"
206,419261,0.692665946346025,"0.164000004529953","promoters","Universal"
199,419460,0.692994716547219,"0.165000006556511","promoters","Universal"
261,419721,0.693425917665368,"0.165999993681908","promoters","Universal"
329,420050,0.693969462369855,"0.166999995708466","promoters","Universal"
298,420348,0.694461791615864,"0.167999997735023","promoters","Universal"
192,420540,0.694778997036112,"0.168999999761581","promoters","Universal"
316,420856,0.695301064290269,"0.170000001788139","promoters","Universal"
213,421069,0.695652964053357,"0.171000003814697","promoters","Universal"
241,421310,0.69605112294023,"0.172000005841255","promoters","Universal"
296,421606,0.696540147963112,"0.172999992966652","promoters","Universal"
198,421804,0.696867266052742,"0.17399999499321","promoters","Universal"
237,422041,0.69725881649336,"0.174999997019768","promoters","Universal"
234,422275,0.697645410599287,"0.175999999046326","promoters","Universal"
250,422525,0.698058438490234,"0.177000001072884","promoters","Universal"
212,422737,0.698408686141758,"0.178000003099442","promoters","Universal"
246,422983,0.69881510558645,"0.179000005125999","promoters","Universal"
274,423257,0.699267784154928,"0.180000007152557","promoters","Universal"
238,423495,0.69966098670711,"0.180999994277954","promoters","Universal"
241,423736,0.700059145593984,"0.181999996304512","promoters","Universal"
207,423943,0.700401132687688,"0.18299999833107","promoters","Universal"
260,424203,0.700830681694273,"0.184000000357628","promoters","Universal"
271,424474,0.701278403928061,"0.185000002384186","promoters","Universal"
239,424713,0.701673258591806,"0.186000004410744","promoters","Universal"
210,424923,0.702020202020202,"0.187000006437302","promoters","Universal"
195,425118,0.702342363775141,"0.187999993562698","promoters","Universal"
215,425333,0.702697567761356,"0.188999995589256","promoters","Universal"
208,425541,0.703041206966624,"0.189999997615814","promoters","Universal"
249,425790,0.703452582746008,"0.190999999642372","promoters","Universal"
196,425986,0.70377639661251,"0.19200000166893","promoters","Universal"
214,426200,0.704129948487161,"0.193000003695488","promoters","Universal"
202,426402,0.704463675023047,"0.194000005722046","promoters","Universal"
193,426595,0.704782532554858,"0.194999992847443","promoters","Universal"
208,426803,0.705126171760127,"0.195999994874001","promoters","Universal"
238,427041,0.705519374312309,"0.196999996900558","promoters","Universal"
249,427290,0.705930750091692,"0.197999998927116","promoters","Universal"
233,427523,0.706315692086055,"0.199000000953674","promoters","Universal"
163,427686,0.706584986270953,"0.200000002980232","promoters","Universal"
238,427924,0.706978188823135,"0.20100000500679","promoters","Universal"
251,428175,0.707392868825646,"0.202000007033348","promoters","Universal"
196,428371,0.707716682692149,"0.202999994158745","promoters","Universal"
178,428549,0.708010758550503,"0.203999996185303","promoters","Universal"
186,428735,0.708318051301368,"0.204999998211861","promoters","Universal"
165,428900,0.708590649709394,"0.206000000238419","promoters","Universal"
231,429131,0.708972287480629,"0.207000002264977","promoters","Universal"
184,429315,0.709276276008366,"0.208000004291534","promoters","Universal"
152,429467,0.709527396966062,"0.209000006318092","promoters","Universal"
256,429723,0.709950337526392,"0.209999993443489","promoters","Universal"
214,429937,0.710303889401043,"0.210999995470047","promoters","Universal"
207,430144,0.710645876494748,"0.211999997496605","promoters","Universal"
198,430342,0.710972994584378,"0.212999999523163","promoters","Universal"
176,430518,0.711263766219605,"0.214000001549721","promoters","Universal"
205,430723,0.711602449090182,"0.215000003576279","promoters","Universal"
170,430893,0.711883308056026,"0.216000005602837","promoters","Universal"
188,431081,0.712193905030019,"0.216999992728233","promoters","Universal"
186,431267,0.712501197780884,"0.217999994754791","promoters","Universal"
192,431459,0.712818403201131,"0.218999996781349","promoters","Universal"
187,431646,0.71312734806356,"0.219999998807907","promoters","Universal"
173,431819,0.713413163364096,"0.221000000834465","promoters","Universal"
192,432011,0.713730368784343,"0.222000002861023","promoters","Universal"
138,432149,0.713958360180146,"0.223000004887581","promoters","Universal"
184,432333,0.714262348707884,"0.224000006914139","promoters","Universal"
169,432502,0.714541555562164,"0.224999994039536","promoters","Universal"
191,432693,0.714857108870848,"0.225999996066093","promoters","Universal"
141,432834,0.715090056601342,"0.226999998092651","promoters","Universal"
192,433026,0.71540726202159,"0.228000000119209","promoters","Universal"
159,433185,0.715669947760232,"0.229000002145767","promoters","Universal"
232,433417,0.716053237643032,"0.230000004172325","promoters","Universal"
142,433559,0.71628783748509,"0.231000006198883","promoters","Universal"
176,433735,0.716578609120317,"0.23199999332428","promoters","Universal"
170,433905,0.716859468086161,"0.232999995350838","promoters","Universal"
178,434083,0.717153543944515,"0.233999997377396","promoters","Universal"
190,434273,0.717467445141636,"0.234999999403954","promoters","Universal"
224,434497,0.717837518131924,"0.236000001430511","promoters","Universal"
203,434700,0.718172896779374,"0.237000003457069","promoters","Universal"
168,434868,0.71845045152209,"0.238000005483627","promoters","Universal"
187,435055,0.718759396384519,"0.238999992609024","promoters","Universal"
230,435285,0.719139382044191,"0.239999994635582","promoters","Universal"
153,435438,0.719392155113451,"0.24099999666214","promoters","Universal"
153,435591,0.71964492818271,"0.241999998688698","promoters","Universal"
164,435755,0.719915874479172,"0.243000000715256","promoters","Universal"
262,436017,0.720348727708885,"0.244000002741814","promoters","Universal"
160,436177,0.720613065559091,"0.245000004768372","promoters","Universal"
181,436358,0.720912097752137,"0.24600000679493","promoters","Universal"
199,436557,0.721240867953331,"0.246999993920326","promoters","Universal"
165,436722,0.721513466361356,"0.247999995946884","promoters","Universal"
180,436902,0.721810846442839,"0.248999997973442","promoters","Universal"
147,437049,0.722053706842716,"0.25","promoters","Universal"
182,437231,0.722354391147325,"0.250999987125397","promoters","Universal"
210,437441,0.722701334575721,"0.252000004053116","promoters","Universal"
150,437591,0.72294915131029,"0.252999991178513","promoters","Universal"
163,437754,0.723218445495187,"0.254000008106232","promoters","Universal"
121,437875,0.723418350994406,"0.254999995231628","promoters","Universal"
150,438025,0.723666167728974,"0.256000012159348","promoters","Universal"
119,438144,0.723862769005065,"0.256999999284744","promoters","Universal"
168,438312,0.724140323747782,"0.257999986410141","promoters","Universal"
108,438420,0.724318751796671,"0.25900000333786","promoters","Universal"
188,438608,0.724629348770664,"0.259999990463257","promoters","Universal"
157,438765,0.724888730286179,"0.261000007390976","promoters","Universal"
147,438912,0.725131590686056,"0.261999994516373","promoters","Universal"
128,439040,0.725343060966221,"0.263000011444092","promoters","Universal"
123,439163,0.725546270688567,"0.263999998569489","promoters","Universal"
150,439313,0.725794087423136,"0.264999985694885","promoters","Universal"
140,439453,0.726025383042066,"0.266000002622604","promoters","Universal"
163,439616,0.726294677226964,"0.266999989748001","promoters","Universal"
161,439777,0.726560667188734,"0.26800000667572","promoters","Universal"
123,439900,0.72676387691108,"0.268999993801117","promoters","Universal"
141,440041,0.726996824641574,"0.270000010728836","promoters","Universal"
126,440167,0.727204990698612,"0.270999997854233","promoters","Universal"
172,440339,0.727489153887584,"0.272000014781952","promoters","Universal"
133,440472,0.727708884725568,"0.273000001907349","promoters","Universal"
149,440621,0.727955049348572,"0.273999989032745","promoters","Universal"
129,440750,0.728168171740301,"0.275000005960464","promoters","Universal"
90,440840,0.728316861781042,"0.275999993085861","promoters","Universal"
119,440959,0.728513463057133,"0.27700001001358","promoters","Universal"
171,441130,0.728795974134541,"0.277999997138977","promoters","Universal"
105,441235,0.728969445848739,"0.279000014066696","promoters","Universal"
147,441382,0.729212306248616,"0.280000001192093","promoters","Universal"
122,441504,0.729413863859399,"0.28099998831749","promoters","Universal"
118,441622,0.729608813023926,"0.282000005245209","promoters","Universal"
154,441776,0.72986323820475,"0.282999992370605","promoters","Universal"
177,441953,0.73015566195154,"0.284000009298325","promoters","Universal"
143,442096,0.730391913905162,"0.284999996423721","promoters","Universal"
140,442236,0.730623209524093,"0.28600001335144","promoters","Universal"
125,442361,0.730829723469566,"0.287000000476837","promoters","Universal"
125,442486,0.73103623741504,"0.287999987602234","promoters","Universal"
106,442592,0.731211361240802,"0.289000004529953","promoters","Universal"
144,442736,0.731449265305988,"0.28999999165535","promoters","Universal"
135,442871,0.731672300367099,"0.291000008583069","promoters","Universal"
162,443033,0.731939942440433,"0.291999995708466","promoters","Universal"
190,443223,0.732253843637553,"0.293000012636185","promoters","Universal"
96,443319,0.732412446347677,"0.293999999761581","promoters","Universal"
137,443456,0.732638785631916,"0.294999986886978","promoters","Universal"
128,443584,0.732850255912081,"0.296000003814697","promoters","Universal"
126,443710,0.733058421969119,"0.296999990940094","promoters","Universal"
139,443849,0.733288065476486,"0.298000007867813","promoters","Universal"
122,443971,0.733489623087268,"0.29899999499321","promoters","Universal"
131,444102,0.733706049702124,"0.300000011920929","promoters","Universal"
114,444216,0.733894390420396,"0.300999999046326","promoters","Universal"
130,444346,0.734109164923689,"0.301999986171722","promoters","Universal"
115,444461,0.734299157753525,"0.303000003099442","promoters","Universal"
145,444606,0.734538713930274,"0.303999990224838","promoters","Universal"
111,444717,0.734722098313855,"0.305000007152557","promoters","Universal"
78,444795,0.734850963015831,"0.305999994277954","promoters","Universal"
82,444877,0.734986436164061,"0.307000011205673","promoters","Universal"
111,444988,0.735169820547642,"0.30799999833107","promoters","Universal"
129,445117,0.735382942939371,"0.308999985456467","promoters","Universal"
113,445230,0.735569631546079,"0.310000002384186","promoters","Universal"
120,445350,0.735767884933734,"0.310999989509583","promoters","Universal"
142,445492,0.736002484775792,"0.312000006437302","promoters","Universal"
143,445635,0.736238736729414,"0.312999993562698","promoters","Universal"
134,445769,0.736460119678962,"0.314000010490417","promoters","Universal"
89,445858,0.736607157608139,"0.314999997615814","promoters","Universal"
127,445985,0.73681697577674,"0.316000014543533","promoters","Universal"
67,446052,0.736927667251514,"0.31700000166893","promoters","Universal"
105,446157,0.737101138965712,"0.317999988794327","promoters","Universal"
121,446278,0.737301044464931,"0.319000005722046","promoters","Universal"
101,446379,0.737467907732873,"0.319999992847443","promoters","Universal"
125,446504,0.737674421678347,"0.321000009775162","promoters","Universal"
150,446654,0.737922238412916,"0.321999996900558","promoters","Universal"
109,446763,0.738102318573369,"0.323000013828278","promoters","Universal"
91,446854,0.738252660725674,"0.324000000953674","promoters","Universal"
141,446995,0.738485608456168,"0.324999988079071","promoters","Universal"
98,447093,0.738647515389419,"0.32600000500679","promoters","Universal"
126,447219,0.738855681446457,"0.326999992132187","promoters","Universal"
74,447293,0.738977937702177,"0.328000009059906","promoters","Universal"
161,447454,0.739243927663947,"0.328999996185303","promoters","Universal"
116,447570,0.739435572605347,"0.330000013113022","promoters","Universal"
106,447676,0.739610696431109,"0.331000000238419","promoters","Universal"
122,447798,0.739812254041891,"0.331999987363815","promoters","Universal"
70,447868,0.739927901851356,"0.333000004291534","promoters","Universal"
125,447993,0.74013441579683,"0.333999991416931","promoters","Universal"
116,448109,0.740326060738229,"0.33500000834465","promoters","Universal"
122,448231,0.740527618349012,"0.335999995470047","promoters","Universal"
82,448313,0.740663091497243,"0.337000012397766","promoters","Universal"
151,448464,0.740912560343375,"0.337999999523163","promoters","Universal"
67,448531,0.741023251818149,"0.33899998664856","promoters","Universal"
142,448673,0.741257851660207,"0.340000003576279","promoters","Universal"
91,448764,0.741408193812512,"0.340999990701675","promoters","Universal"
119,448883,0.741604795088603,"0.342000007629395","promoters","Universal"
168,449051,0.741882349831319,"0.342999994754791","promoters","Universal"
127,449178,0.742092167999921,"0.34400001168251","promoters","Universal"
107,449285,0.742268943937246,"0.344999998807907","promoters","Universal"
123,449408,0.742472153659592,"0.345999985933304","promoters","Universal"
124,449532,0.742677015493502,"0.347000002861023","promoters","Universal"
129,449661,0.742890137885231,"0.34799998998642","promoters","Universal"
139,449800,0.743119781392598,"0.349000006914139","promoters","Universal"
73,449873,0.743240385536755,"0.349999994039536","promoters","Universal"
151,450024,0.743489854382887,"0.351000010967255","promoters","Universal"
125,450149,0.743696368328361,"0.351999998092651","promoters","Universal"
145,450294,0.74393592450511,"0.352999985218048","promoters","Universal"
122,450416,0.744137482115892,"0.354000002145767","promoters","Universal"
77,450493,0.744264694706304,"0.354999989271164","promoters","Universal"
76,450569,0.744390255185152,"0.356000006198883","promoters","Universal"
97,450666,0.74455051000684,"0.35699999332428","promoters","Universal"
77,450743,0.744677722597252,"0.358000010251999","promoters","Universal"
71,450814,0.744795022518281,"0.358999997377396","promoters","Universal"
102,450916,0.744963537897787,"0.360000014305115","promoters","Universal"
85,451001,0.745103967380709,"0.361000001430511","promoters","Universal"
88,451089,0.745249353198323,"0.361999988555908","promoters","Universal"
111,451200,0.745432737581903,"0.363000005483627","promoters","Universal"
59,451259,0.745530212164167,"0.363999992609024","promoters","Universal"
81,451340,0.745664033200834,"0.365000009536743","promoters","Universal"
106,451446,0.745839157026596,"0.36599999666214","promoters","Universal"
106,451552,0.746014280852357,"0.367000013589859","promoters","Universal"
107,451659,0.746191056789683,"0.368000000715256","promoters","Universal"
114,451773,0.746379397507955,"0.368999987840652","promoters","Universal"
98,451871,0.746541304441206,"0.370000004768372","promoters","Universal"
109,451980,0.746721384601659,"0.370999991893768","promoters","Universal"
101,452081,0.746888247869602,"0.372000008821487","promoters","Universal"
89,452170,0.747035285798779,"0.372999995946884","promoters","Universal"
105,452275,0.747208757512977,"0.374000012874603","promoters","Universal"
67,452342,0.747319448987751,"0.375","promoters","Universal"
85,452427,0.747459878470673,"0.375999987125397","promoters","Universal"
119,452546,0.747656479746764,"0.377000004053116","promoters","Universal"
77,452623,0.747783692337176,"0.377999991178513","promoters","Universal"
76,452699,0.747909252816024,"0.379000008106232","promoters","Universal"
107,452806,0.74808602875335,"0.379999995231628","promoters","Universal"
90,452896,0.748234718794091,"0.381000012159348","promoters","Universal"
102,452998,0.748403234173597,"0.381999999284744","promoters","Universal"
94,453092,0.748558532660593,"0.382999986410141","promoters","Universal"
110,453202,0.74874026493261,"0.38400000333786","promoters","Universal"
84,453286,0.748879042303969,"0.384999990463257","promoters","Universal"
121,453407,0.749078947803187,"0.386000007390976","promoters","Universal"
78,453485,0.749207812505163,"0.386999994516373","promoters","Universal"
55,453540,0.749298678641171,"0.388000011444092","promoters","Universal"
113,453653,0.74948536724788,"0.388999998569489","promoters","Universal"
50,453703,0.749567972826069,"0.389999985694885","promoters","Universal"
105,453808,0.749741444540267,"0.391000002622604","promoters","Universal"
103,453911,0.749911612031337,"0.391999989748001","promoters","Universal"
85,453996,0.750052041514259,"0.39300000667572","promoters","Universal"
60,454056,0.750151168208087,"0.393999993801117","promoters","Universal"
119,454175,0.750347769484178,"0.395000010728836","promoters","Universal"
70,454245,0.750463417293643,"0.395999997854233","promoters","Universal"
96,454341,0.750622020003767,"0.397000014781952","promoters","Universal"
106,454447,0.750797143829529,"0.398000001907349","promoters","Universal"
103,454550,0.750967311320599,"0.398999989032745","promoters","Universal"
120,454670,0.751165564708254,"0.400000005960464","promoters","Universal"
70,454740,0.751281212517719,"0.400999993085861","promoters","Universal"
103,454843,0.751451380008789,"0.40200001001358","promoters","Universal"
72,454915,0.751570332041382,"0.402999997138977","promoters","Universal"
95,455010,0.751727282639942,"0.404000014066696","promoters","Universal"
108,455118,0.751905710688831,"0.405000001192093","promoters","Universal"
68,455186,0.752018054275169,"0.40599998831749","promoters","Universal"
107,455293,0.752194830212495,"0.407000005245209","promoters","Universal"
63,455356,0.752298913241013,"0.407999992370605","promoters","Universal"
73,455429,0.75241951738517,"0.409000009298325","promoters","Universal"
77,455506,0.752546729975582,"0.409999996423721","promoters","Universal"
73,455579,0.752667334119738,"0.41100001335144","promoters","Universal"
43,455622,0.752738374916981,"0.412000000476837","promoters","Universal"
118,455740,0.752933324081509,"0.412999987602234","promoters","Universal"
57,455797,0.753027494440645,"0.414000004529953","promoters","Universal"
101,455898,0.753194357708587,"0.41499999165535","promoters","Universal"
113,456011,0.753381046315296,"0.416000008583069","promoters","Universal"
107,456118,0.753557822252621,"0.416999995708466","promoters","Universal"
99,456217,0.753721381297436,"0.418000012636185","promoters","Universal"
105,456322,0.753894853011634,"0.418999999761581","promoters","Universal"
134,456456,0.754116235961182,"0.419999986886978","promoters","Universal"
61,456517,0.754217014766573,"0.421000003814697","promoters","Universal"
85,456602,0.754357444249495,"0.421999990940094","promoters","Universal"
81,456683,0.754491265286162,"0.423000007867813","promoters","Universal"
146,456829,0.754732473574476,"0.42399999499321","promoters","Universal"
71,456900,0.754849773495505,"0.425000011920929","promoters","Universal"
82,456982,0.754985246643735,"0.425999999046326","promoters","Universal"
85,457067,0.755125676126657,"0.426999986171722","promoters","Universal"
85,457152,0.75526610560958,"0.428000003099442","promoters","Universal"
64,457216,0.755371840749662,"0.428999990224838","promoters","Universal"
93,457309,0.755525487125095,"0.430000007152557","promoters","Universal"
51,457360,0.755609744814848,"0.430999994277954","promoters","Universal"
66,457426,0.755718784178058,"0.432000011205673","promoters","Universal"
102,457528,0.755887299557565,"0.43299999833107","promoters","Universal"
84,457612,0.756026076928923,"0.433999985456467","promoters","Universal"
100,457712,0.756191288085302,"0.435000002384186","promoters","Universal"
74,457786,0.756313544341022,"0.435999989509583","promoters","Universal"
86,457872,0.756455625935508,"0.437000006437302","promoters","Universal"
78,457950,0.756584490637484,"0.437999993562698","promoters","Universal"
79,458029,0.756715007451023,"0.439000010490417","promoters","Universal"
77,458106,0.756842220041435,"0.439999997615814","promoters","Universal"
94,458200,0.756997518528431,"0.441000014543533","promoters","Universal"
87,458287,0.757141252234481,"0.44200000166893","promoters","Universal"
106,458393,0.757316376060243,"0.442999988794327","promoters","Universal"
56,458449,0.757408894307815,"0.444000005722046","promoters","Universal"
82,458531,0.757544367456046,"0.444999992847443","promoters","Universal"
94,458625,0.757699665943042,"0.446000009775162","promoters","Universal"
65,458690,0.757807053194688,"0.446999996900558","promoters","Universal"
59,458749,0.757904527776952,"0.448000013828278","promoters","Universal"
86,458835,0.758046609371438,"0.449000000953674","promoters","Universal"
63,458898,0.758150692399956,"0.449999988079071","promoters","Universal"
86,458984,0.758292773994442,"0.45100000500679","promoters","Universal"
57,459041,0.758386944353578,"0.451999992132187","promoters","Universal"
156,459197,0.75864467375753,"0.453000009059906","promoters","Universal"
60,459257,0.758743800451357,"0.453999996185303","promoters","Universal"
107,459364,0.758920576388682,"0.455000013113022","promoters","Universal"
127,459491,0.759130394557284,"0.456000000238419","promoters","Universal"
62,459553,0.759232825474239,"0.456999987363815","promoters","Universal"
58,459611,0.759328647944938,"0.458000004291534","promoters","Universal"
69,459680,0.75944264364284,"0.458999991416931","promoters","Universal"
79,459759,0.759573160456379,"0.46000000834465","promoters","Universal"
59,459818,0.759670635038643,"0.460999995470047","promoters","Universal"
75,459893,0.759794543405927,"0.462000012397766","promoters","Universal"
68,459961,0.759906886992265,"0.462999999523163","promoters","Universal"
132,460093,0.760124965718685,"0.46399998664856","promoters","Universal"
53,460146,0.760212527631566,"0.465000003576279","promoters","Universal"
79,460225,0.760343044445105,"0.465999990701675","promoters","Universal"
61,460286,0.760443823250496,"0.467000007629395","promoters","Universal"
70,460356,0.760559471059962,"0.467999994754791","promoters","Universal"
90,460446,0.760708161100703,"0.46900001168251","promoters","Universal"
76,460522,0.760833721579551,"0.469999998807907","promoters","Universal"
72,460594,0.760952673612144,"0.470999985933304","promoters","Universal"
117,460711,0.761145970665107,"0.472000002861023","promoters","Universal"
54,460765,0.761235184689552,"0.47299998998642","promoters","Universal"
76,460841,0.7613607451684,"0.474000006914139","promoters","Universal"
79,460920,0.761491261981939,"0.474999994039536","promoters","Universal"
81,461001,0.761625083018606,"0.476000010967255","promoters","Universal"
78,461079,0.761753947720582,"0.476999998092651","promoters","Universal"
105,461184,0.76192741943478,"0.477999985218048","promoters","Universal"
57,461241,0.762021589793916,"0.479000002145767","promoters","Universal"
87,461328,0.762165323499965,"0.479999989271164","promoters","Universal"
68,461396,0.762277667086303,"0.481000006198883","promoters","Universal"
98,461494,0.762439574019554,"0.48199999332428","promoters","Universal"
66,461560,0.762548613382764,"0.483000010251999","promoters","Universal"
73,461633,0.762669217526921,"0.483999997377396","promoters","Universal"
95,461728,0.762826168125481,"0.485000014305115","promoters","Universal"
77,461805,0.762953380715893,"0.486000001430511","promoters","Universal"
91,461896,0.763103722868198,"0.486999988555908","promoters","Universal"
69,461965,0.763217718566099,"0.488000005483627","promoters","Universal"
77,462042,0.763344931156511,"0.488999992609024","promoters","Universal"
42,462084,0.76341431984219,"0.490000009536743","promoters","Universal"
78,462162,0.763543184544166,"0.49099999666214","promoters","Universal"
79,462241,0.763673701357705,"0.492000013589859","promoters","Universal"
43,462284,0.763744742154948,"0.493000000715256","promoters","Universal"
104,462388,0.763916561757582,"0.493999987840652","promoters","Universal"
50,462438,0.763999167335772,"0.495000004768372","promoters","Universal"
41,462479,0.764066903909887,"0.495999991893768","promoters","Universal"
68,462547,0.764179247496225,"0.497000008821487","promoters","Universal"
89,462636,0.764326285425402,"0.497999995946884","promoters","Universal"
64,462700,0.764432020565485,"0.499000012874603","promoters","Universal"
59,462759,0.764529495147748,"0.5","promoters","Universal"
94,462853,0.764684793634745,"0.500999987125397","promoters","Universal"
83,462936,0.764821918894539,"0.501999974250793","promoters","Universal"
58,462994,0.764917741365239,"0.503000020980835","promoters","Universal"
88,463082,0.765063127182852,"0.504000008106232","promoters","Universal"
78,463160,0.765191991884828,"0.504999995231628","promoters","Universal"
66,463226,0.765301031248038,"0.505999982357025","promoters","Universal"
59,463285,0.765398505830302,"0.507000029087067","promoters","Universal"
70,463355,0.765514153639767,"0.508000016212463","promoters","Universal"
79,463434,0.765644670453306,"0.50900000333786","promoters","Universal"
77,463511,0.765771883043718,"0.509999990463257","promoters","Universal"
95,463606,0.765928833642278,"0.510999977588654","promoters","Universal"
54,463660,0.766018047666723,"0.512000024318695","promoters","Universal"
50,463710,0.766100653244912,"0.513000011444092","promoters","Universal"
59,463769,0.766198127827176,"0.513999998569489","promoters","Universal"
73,463842,0.766318731971333,"0.514999985694885","promoters","Universal"
58,463900,0.766414554442032,"0.515999972820282","promoters","Universal"
92,463992,0.766566548705901,"0.517000019550323","promoters","Universal"
71,464063,0.76668384862693,"0.51800000667572","promoters","Universal"
95,464158,0.76684079922549,"0.518999993801117","promoters","Universal"
54,464212,0.766930013249935,"0.519999980926514","promoters","Universal"
64,464276,0.767035748390017,"0.521000027656555","promoters","Universal"
70,464346,0.767151396199483,"0.522000014781952","promoters","Universal"
92,464438,0.767303390463351,"0.523000001907349","promoters","Universal"
49,464487,0.767384343929977,"0.523999989032745","promoters","Universal"
69,464556,0.767498339627878,"0.524999976158142","promoters","Universal"
54,464610,0.767587553652323,"0.526000022888184","promoters","Universal"
56,464666,0.767680071899895,"0.52700001001358","promoters","Universal"
69,464735,0.767794067597797,"0.527999997138977","promoters","Universal"
54,464789,0.767883281622241,"0.528999984264374","promoters","Universal"
43,464832,0.767954322419484,"0.529999971389771","promoters","Universal"
78,464910,0.76808318712146,"0.531000018119812","promoters","Universal"
106,465016,0.768258310947222,"0.532000005245209","promoters","Universal"
92,465108,0.76841030521109,"0.532999992370605","promoters","Universal"
51,465159,0.768494562900844,"0.533999979496002","promoters","Universal"
76,465235,0.768620123379692,"0.535000026226044","promoters","Universal"
71,465306,0.768737423300721,"0.53600001335144","promoters","Universal"
88,465394,0.768882809118334,"0.537000000476837","promoters","Universal"
78,465472,0.76901167382031,"0.537999987602234","promoters","Universal"
57,465529,0.769105844179446,"0.538999974727631","promoters","Universal"
99,465628,0.769269403224261,"0.540000021457672","promoters","Universal"
61,465689,0.769370182029652,"0.541000008583069","promoters","Universal"
58,465747,0.769466004500352,"0.541999995708466","promoters","Universal"
83,465830,0.769603129760146,"0.542999982833862","promoters","Universal"
61,465891,0.769703908565538,"0.544000029563904","promoters","Universal"
97,465988,0.769864163387225,"0.545000016689301","promoters","Universal"
71,466059,0.769981463308254,"0.546000003814697","promoters","Universal"
87,466146,0.770125197014304,"0.546999990940094","promoters","Universal"
81,466227,0.770259018050971,"0.547999978065491","promoters","Universal"
74,466301,0.770381274306691,"0.549000024795532","promoters","Universal"
84,466385,0.77052005167805,"0.550000011920929","promoters","Universal"
87,466472,0.770663785384099,"0.550999999046326","promoters","Universal"
50,466522,0.770746390962289,"0.551999986171722","promoters","Universal"
73,466595,0.770866995106446,"0.552999973297119","promoters","Universal"
63,466658,0.770971078134964,"0.554000020027161","promoters","Universal"
67,466725,0.771081769609738,"0.555000007152557","promoters","Universal"
64,466789,0.771187504749821,"0.555999994277954","promoters","Universal"
54,466843,0.771276718774265,"0.556999981403351","promoters","Universal"
49,466892,0.771357672240891,"0.558000028133392","promoters","Universal"
67,466959,0.771468363715665,"0.559000015258789","promoters","Universal"
47,467006,0.771546012959163,"0.560000002384186","promoters","Universal"
78,467084,0.771674877661139,"0.560999989509583","promoters","Universal"
91,467175,0.771825219813444,"0.561999976634979","promoters","Universal"
71,467246,0.771942519734473,"0.563000023365021","promoters","Universal"
43,467289,0.772013560531716,"0.564000010490417","promoters","Universal"
61,467350,0.772114339337107,"0.564999997615814","promoters","Universal"
77,467427,0.772241551927519,"0.565999984741211","promoters","Universal"
108,467535,0.772419979976408,"0.566999971866608","promoters","Universal"
56,467591,0.77251249822398,"0.568000018596649","promoters","Universal"
70,467661,0.772628146033445,"0.569000005722046","promoters","Universal"
90,467751,0.772776836074186,"0.569999992847443","promoters","Universal"
64,467815,0.772882571214269,"0.570999979972839","promoters","Universal"
76,467891,0.773008131693117,"0.572000026702881","promoters","Universal"
83,467974,0.773145256952911,"0.573000013828278","promoters","Universal"
62,468036,0.773247687869867,"0.574000000953674","promoters","Universal"
75,468111,0.773371596237151,"0.574999988079071","promoters","Universal"
83,468194,0.773508721496945,"0.575999975204468","promoters","Universal"
62,468256,0.7736111524139,"0.577000021934509","promoters","Universal"
97,468353,0.773771407235588,"0.578000009059906","promoters","Universal"
27,468380,0.77381601424781,"0.578999996185303","promoters","Universal"
48,468428,0.773895315602872,"0.579999983310699","promoters","Universal"
85,468513,0.774035745085794,"0.580999970436096","promoters","Universal"
49,468562,0.77411669855242,"0.582000017166138","promoters","Universal"
69,468631,0.774230694250321,"0.583000004291534","promoters","Universal"
58,468689,0.774326516721021,"0.583999991416931","promoters","Universal"
73,468762,0.774447120865178,"0.584999978542328","promoters","Universal"
46,468808,0.774523117997112,"0.586000025272369","promoters","Universal"
