"","Freq","Cumul","relative","phastCons","Type","GeneSet"
"0.05600000172853472",262,58485,0.339055271487704,"0.0560000017285347","exons","Tissue Specific"
"0.05700000002980232",233,58718,0.340406043108746,"0.0570000000298023","exons","Tissue Specific"
"0.05799999833106992",276,58994,0.342006098762856,"0.0579999983310699","exons","Tissue Specific"
"0.05900000035762792",249,59243,0.343449627233411,"0.0590000003576279","exons","Tissue Specific"
"0.05999999865889552",233,59476,0.344800398854453,"0.0599999986588955","exons","Tissue Specific"
"0.06100000068545342",244,59720,0.346214940809535,"0.0610000006854534","exons","Tissue Specific"
"0.0619999989867212",178,59898,0.347246860760374,"0.061999998986721","exons","Tissue Specific"
"0.0630000010132792",209,60107,0.348458497107146,"0.063000001013279","exons","Tissue Specific"
"0.06400000303983692",230,60337,0.349791876818904,"0.0640000030398369","exons","Tissue Specific"
"0.06499999761581422",195,60532,0.350922350922351,"0.0649999976158142","exons","Tissue Specific"
"0.06599999964237212",181,60713,0.351971662782474,"0.0659999996423721","exons","Tissue Specific"
"0.06700000166893012",165,60878,0.352928217793083,"0.0670000016689301","exons","Tissue Specific"
"0.0680000036954882",215,61093,0.354174637958422,"0.068000003695488","exons","Tissue Specific"
"0.06899999827146532",222,61315,0.355461639245423,"0.0689999982714653","exons","Tissue Specific"
"0.07000000029802322",188,61503,0.356551532227208,"0.0700000002980232","exons","Tissue Specific"
"0.07100000232458112",211,61714,0.357774763180169,"0.0710000023245811","exons","Tissue Specific"
"0.07199999690055852",155,61869,0.358673345159832,"0.0719999969005585","exons","Tissue Specific"
"0.07299999892711642",186,62055,0.359751643535427,"0.0729999989271164","exons","Tissue Specific"
"0.07400000095367432",179,62234,0.360789360789361,"0.0740000009536743","exons","Tissue Specific"
"0.07500000298023222",173,62407,0.361792294224727,"0.0750000029802322","exons","Tissue Specific"
"0.07599999755620962",154,62561,0.362685078901295,"0.0759999975562096","exons","Tissue Specific"
"0.07699999958276752",186,62747,0.363763377276891,"0.0769999995827675","exons","Tissue Specific"
"0.07800000160932542",157,62904,0.364673553862743,"0.0780000016093254","exons","Tissue Specific"
"0.07900000363588332",178,63082,0.365705473813582,"0.0790000036358833","exons","Tissue Specific"
"0.07999999821186072",174,63256,0.366714204552042,"0.0799999982118607","exons","Tissue Specific"
"0.08100000023841862",164,63420,0.367664962259557,"0.0810000002384186","exons","Tissue Specific"
"0.08200000226497652",155,63575,0.36856354423922,"0.0820000022649765","exons","Tissue Specific"
"0.08299999684095382",132,63707,0.369328788247707,"0.0829999968409538","exons","Tissue Specific"
"0.08399999886751172",155,63862,0.37022737022737,"0.0839999988675117","exons","Tissue Specific"
"0.08500000089406972",168,64030,0.371201317147263,"0.0850000008940697","exons","Tissue Specific"
"0.08600000292062762",152,64182,0.372082507217642,"0.0860000029206276","exons","Tissue Specific"
"0.08699999749660492",171,64353,0.373073846046819,"0.0869999974966049","exons","Tissue Specific"
"0.08799999952316282",151,64504,0.373949238814104,"0.0879999995231628","exons","Tissue Specific"
"0.08900000154972082",150,64654,0.374818834278294,"0.0890000015497208","exons","Tissue Specific"
"0.09000000357627872",139,64793,0.375624659408443,"0.0900000035762787","exons","Tissue Specific"
"0.0909999981522562",138,64931,0.376424687235498,"0.090999998152256","exons","Tissue Specific"
"0.09200000017881392",113,65044,0.377079782485188,"0.0920000001788139","exons","Tissue Specific"
"0.09300000220537192",122,65166,0.377787053462729,"0.0930000022053719","exons","Tissue Specific"
"0.09399999678134922",128,65294,0.378529108258838,"0.0939999967813492","exons","Tissue Specific"
"0.09499999880790712",164,65458,0.379479865966352,"0.0949999988079071","exons","Tissue Specific"
"0.0960000008344652",125,65583,0.380204528853178,"0.096000000834465","exons","Tissue Specific"
"0.09700000286102292",158,65741,0.381120502742124,"0.0970000028610229","exons","Tissue Specific"
"0.09799999743700032",147,65888,0.381972706297031,"0.0979999974370003","exons","Tissue Specific"
"0.09899999946355822",130,66018,0.382726355699329,"0.0989999994635582","exons","Tissue Specific"
"0.1000000014901162",108,66126,0.383352464433546,"0.100000001490116","exons","Tissue Specific"
"0.1010000035166742",107,66233,0.383972775864668,"0.101000003516674","exons","Tissue Specific"
"0.1019999980926512",115,66348,0.384639465720547,"0.101999998092651","exons","Tissue Specific"
"0.1030000001192092",118,66466,0.38532354748571,"0.103000000119209","exons","Tissue Specific"
"0.1040000021457672",100,66566,0.38590327779517,"0.104000002145767","exons","Tissue Specific"
"0.1049999967217452",136,66702,0.386691711016035,"0.104999996721745","exons","Tissue Specific"
"0.1059999987483022",132,66834,0.387456955024523,"0.105999998748302","exons","Tissue Specific"
"0.107000000774862",113,66947,0.388112050274212,"0.10700000077486","exons","Tissue Specific"
"0.1080000028014182",99,67046,0.388685983280578,"0.108000002801418","exons","Tissue Specific"
"0.1089999973773962",91,67137,0.389213537862186,"0.108999997377396","exons","Tissue Specific"
"0.1099999994039542",116,67253,0.38988602502116,"0.109999999403954","exons","Tissue Specific"
"0.1110000014305112",110,67363,0.390523728361566,"0.111000001430511","exons","Tissue Specific"
"0.1120000034570692",107,67470,0.391144039792688,"0.112000003457069","exons","Tissue Specific"
"0.1129999980330472",119,67589,0.391833918860946,"0.112999998033047","exons","Tissue Specific"
"0.1140000000596052",95,67684,0.392384662654933,"0.114000000059605","exons","Tissue Specific"
"0.1150000020861632",102,67786,0.392975987570582,"0.115000002086163","exons","Tissue Specific"
"0.115999996662142",91,67877,0.393503542152191,"0.11599999666214","exons","Tissue Specific"
"0.1169999986886982",125,68002,0.394228205039016,"0.116999998688698","exons","Tissue Specific"
"0.1180000007152562",118,68120,0.394912286804179,"0.118000000715256","exons","Tissue Specific"
"0.1190000027418142",127,68247,0.395648544297193,"0.119000002741814","exons","Tissue Specific"
"0.1199999973177912",99,68346,0.396222477303558,"0.119999997317791","exons","Tissue Specific"
"0.1209999993443492",123,68469,0.396935545584194,"0.120999999344349","exons","Tissue Specific"
"0.1220000013709072",87,68556,0.397439910953424,"0.122000001370907","exons","Tissue Specific"
"0.1230000033974652",100,68656,0.398019641262885,"0.123000003397465","exons","Tissue Specific"
"0.1239999979734422",101,68757,0.398605168875439,"0.123999997973442","exons","Tissue Specific"
"0.1252",110,68867,0.399242872215845,"0.125","exons","Tissue Specific"
"0.1260000020265582",126,68993,0.399973332405765,"0.126000002026558","exons","Tissue Specific"
"0.1270000040531162",95,69088,0.400524076199752,"0.127000004053116","exons","Tissue Specific"
"0.1280000060796742",83,69171,0.401005252356604,"0.128000006079674","exons","Tissue Specific"
"0.128999993205072",94,69265,0.401550198847496,"0.12899999320507","exons","Tissue Specific"
"0.1299999952316282",118,69383,0.402234280612659,"0.129999995231628","exons","Tissue Specific"
"0.1309999972581862",111,69494,0.40287778125616,"0.130999997258186","exons","Tissue Specific"
"0.1319999992847442",73,69567,0.403300984382065,"0.131999999284744","exons","Tissue Specific"
"0.1330000013113022",109,69676,0.403932890419377,"0.133000001311302","exons","Tissue Specific"
"0.134000003337862",100,69776,0.404512620728837,"0.13400000333786","exons","Tissue Specific"
"0.1350000053644182",116,69892,0.405185107887811,"0.135000005364418","exons","Tissue Specific"
"0.1360000073909762",90,69982,0.405706865166325,"0.136000007390976","exons","Tissue Specific"
"0.1369999945163732",94,70076,0.406251811657217,"0.136999994516373","exons","Tissue Specific"
"0.1379999965429312",79,70155,0.40670979860169,"0.137999996542931","exons","Tissue Specific"
"0.1389999985694892",77,70232,0.407156190939975,"0.138999998569489","exons","Tissue Specific"
"0.1400000005960462",95,70327,0.407706934733962,"0.140000000596046","exons","Tissue Specific"
"0.1410000026226042",88,70415,0.408217097406287,"0.141000002622604","exons","Tissue Specific"
"0.1420000046491622",80,70495,0.408680881653855,"0.142000004649162","exons","Tissue Specific"
"0.143000006675722",62,70557,0.40904031444572,"0.14300000667572","exons","Tissue Specific"
"0.1439999938011172",87,70644,0.40954467981495,"0.143999993801117","exons","Tissue Specific"
"0.1449999958276752",88,70732,0.410054842487275,"0.144999995827675","exons","Tissue Specific"
"0.1459999978542332",89,70821,0.410570802462694,"0.145999997854233","exons","Tissue Specific"
"0.1469999998807912",84,70905,0.411057775922641,"0.146999999880791","exons","Tissue Specific"
"0.1480000019073492",62,70967,0.411417208714506,"0.148000001907349","exons","Tissue Specific"
"0.1490000039339072",80,71047,0.411880992962074,"0.149000003933907","exons","Tissue Specific"
"0.1500000059604642",87,71134,0.412385358331304,"0.150000005960464","exons","Tissue Specific"
"0.1509999930858612",84,71218,0.412872331791251,"0.150999993085861","exons","Tissue Specific"
"0.1519999951124192",80,71298,0.413336116038819,"0.151999995112419","exons","Tissue Specific"
"0.1529999971389772",81,71379,0.413805697589481,"0.152999997138977","exons","Tissue Specific"
"0.1539999991655352",92,71471,0.414339049474185,"0.153999999165535","exons","Tissue Specific"
"0.1550000011920932",94,71565,0.414883995965077,"0.155000001192093","exons","Tissue Specific"
"0.1560000032186512",82,71647,0.415359374818834,"0.156000003218651","exons","Tissue Specific"
"0.1570000052452092",91,71738,0.415886929400443,"0.157000005245209","exons","Tissue Specific"
"0.1580000072717672",75,71813,0.416321727132538,"0.158000007271767","exons","Tissue Specific"
"0.1589999943971632",70,71883,0.41672753834916,"0.158999994397163","exons","Tissue Specific"
"0.1599999964237212",103,71986,0.417324660567904,"0.159999996423721","exons","Tissue Specific"
"0.1609999984502792",82,72068,0.417800039421661,"0.160999998450279","exons","Tissue Specific"
"0.1620000004768372",80,72148,0.418263823669229,"0.162000000476837","exons","Tissue Specific"
"0.1630000025033952",81,72229,0.418733405219892,"0.163000002503395","exons","Tissue Specific"
"0.1640000045299532",78,72307,0.419185594861271,"0.164000004529953","exons","Tissue Specific"
"0.1650000065565112",67,72374,0.419574014168609,"0.165000006556511","exons","Tissue Specific"
"0.1659999936819082",69,72443,0.419974028082136,"0.165999993681908","exons","Tissue Specific"
"0.1669999957084662",74,72517,0.420403028511137,"0.166999995708466","exons","Tissue Specific"
"0.1679999977350232",64,72581,0.420774055909191,"0.167999997735023","exons","Tissue Specific"
"0.1689999997615812",66,72647,0.421156677913435,"0.168999999761581","exons","Tissue Specific"
"0.1700000017881392",62,72709,0.4215161107053,"0.170000001788139","exons","Tissue Specific"
"0.1710000038146972",80,72789,0.421979894952868,"0.171000003814697","exons","Tissue Specific"
"0.1720000058412552",63,72852,0.422345125047828,"0.172000005841255","exons","Tissue Specific"
"0.1729999929666522",67,72919,0.422733544355166,"0.172999992966652","exons","Tissue Specific"
"0.173999994993212",58,72977,0.423069787934653,"0.17399999499321","exons","Tissue Specific"
"0.1749999970197682",76,73053,0.423510382969842,"0.174999997019768","exons","Tissue Specific"
"0.1759999990463262",70,73123,0.423916194186464,"0.175999999046326","exons","Tissue Specific"
"0.1770000010728842",77,73200,0.424362586524749,"0.177000001072884","exons","Tissue Specific"
"0.1780000030994422",70,73270,0.424768397741371,"0.178000003099442","exons","Tissue Specific"
"0.1790000051259992",69,73339,0.425168411654898,"0.179000005125999","exons","Tissue Specific"
"0.1800000071525572",64,73403,0.425539439052953,"0.180000007152557","exons","Tissue Specific"
"0.1809999942779542",70,73473,0.425945250269575,"0.180999994277954","exons","Tissue Specific"
"0.1819999963045122",68,73541,0.426339466880007,"0.181999996304512","exons","Tissue Specific"
"0.182999998331072",70,73611,0.426745278096629,"0.18299999833107","exons","Tissue Specific"
"0.1840000003576282",47,73658,0.427017751342076,"0.184000000357628","exons","Tissue Specific"
"0.1850000023841862",66,73724,0.427400373346319,"0.185000002384186","exons","Tissue Specific"
"0.1860000044107442",58,73782,0.427736616925806,"0.186000004410744","exons","Tissue Specific"
"0.1870000064373022",75,73857,0.428171414657901,"0.187000006437302","exons","Tissue Specific"
"0.1879999935626982",58,73915,0.428507658237388,"0.187999993562698","exons","Tissue Specific"
"0.1889999955892562",92,74007,0.429041010122091,"0.188999995589256","exons","Tissue Specific"
"0.1899999976158142",44,74051,0.429296091458254,"0.189999997615814","exons","Tissue Specific"
"0.1909999996423722",77,74128,0.429742483796538,"0.190999999642372","exons","Tissue Specific"
"0.192000001668932",64,74192,0.430113511194592,"0.19200000166893","exons","Tissue Specific"
"0.1930000036954882",55,74247,0.430432362864795,"0.193000003695488","exons","Tissue Specific"
"0.1940000057220462",66,74313,0.430814984869039,"0.194000005722046","exons","Tissue Specific"
"0.1949999928474432",55,74368,0.431133836539242,"0.194999992847443","exons","Tissue Specific"
"0.1959999948740012",64,74432,0.431504863937296,"0.195999994874001","exons","Tissue Specific"
"0.1969999969005582",62,74494,0.431864296729162,"0.196999996900558","exons","Tissue Specific"
"0.1979999989271162",61,74555,0.432217932217932,"0.197999998927116","exons","Tissue Specific"
"0.1990000009536742",64,74619,0.432588959615987,"0.199000000953674","exons","Tissue Specific"
"0.2000000029802322",67,74686,0.432977378923325,"0.200000002980232","exons","Tissue Specific"
"0.201000005006792",54,74740,0.433290433290433,"0.20100000500679","exons","Tissue Specific"
"0.2020000070333482",62,74802,0.433649866082298,"0.202000007033348","exons","Tissue Specific"
"0.2029999941587452",71,74873,0.434061474602015,"0.202999994158745","exons","Tissue Specific"
"0.2039999961853032",59,74932,0.434403515484597,"0.203999996185303","exons","Tissue Specific"
"0.2049999982118612",51,74983,0.434699177942421,"0.204999998211861","exons","Tissue Specific"
"0.2060000002384192",64,75047,0.435070205340476,"0.206000000238419","exons","Tissue Specific"
"0.2070000022649772",51,75098,0.4353658677983,"0.207000002264977","exons","Tissue Specific"
"0.2080000042915342",59,75157,0.435707908680882,"0.208000004291534","exons","Tissue Specific"
"0.2090000063180922",50,75207,0.435997773835612,"0.209000006318092","exons","Tissue Specific"
"0.2099999934434892",48,75255,0.436276044384153,"0.209999993443489","exons","Tissue Specific"
"0.2109999954700472",51,75306,0.436571706841977,"0.210999995470047","exons","Tissue Specific"
"0.2119999974966052",72,75378,0.436989112664788,"0.211999997496605","exons","Tissue Specific"
"0.2129999995231632",54,75432,0.437302167031897,"0.212999999523163","exons","Tissue Specific"
"0.2140000015497212",49,75481,0.437586234883532,"0.214000001549721","exons","Tissue Specific"
"0.2150000035762792",73,75554,0.438009438009438,"0.215000003576279","exons","Tissue Specific"
"0.2160000056028372",57,75611,0.43833988428583,"0.216000005602837","exons","Tissue Specific"
"0.2169999927282332",53,75664,0.438647141349844,"0.216999992728233","exons","Tissue Specific"
"0.2179999947547912",68,75732,0.439041357960277,"0.217999994754791","exons","Tissue Specific"
"0.2189999967813492",56,75788,0.439366006933575,"0.218999996781349","exons","Tissue Specific"
"0.2199999988079072",59,75847,0.439708047816156,"0.219999998807907","exons","Tissue Specific"
"0.2210000008344652",48,75895,0.439986318364697,"0.221000000834465","exons","Tissue Specific"
"0.2220000028610232",47,75942,0.440258791610143,"0.222000002861023","exons","Tissue Specific"
"0.2230000048875812",54,75996,0.440571845977251,"0.223000004887581","exons","Tissue Specific"
"0.2240000069141392",63,76059,0.440937076072211,"0.224000006914139","exons","Tissue Specific"
"0.2249999940395362",54,76113,0.44125013043932,"0.224999994039536","exons","Tissue Specific"
"0.2259999960660932",46,76159,0.441516806381671,"0.225999996066093","exons","Tissue Specific"
"0.2269999980926512",49,76208,0.441800874233307,"0.226999998092651","exons","Tissue Specific"
"0.2280000001192092",61,76269,0.442154509722077,"0.228000000119209","exons","Tissue Specific"
"0.2290000021457672",37,76306,0.442369009936578,"0.229000002145767","exons","Tissue Specific"
"0.2300000041723252",44,76350,0.44262409127274,"0.230000004172325","exons","Tissue Specific"
"0.2310000061988832",84,76434,0.443111064732686,"0.231000006198883","exons","Tissue Specific"
"0.231999993324282",46,76480,0.443377740675038,"0.23199999332428","exons","Tissue Specific"
"0.2329999953508382",68,76548,0.443771957285471,"0.232999995350838","exons","Tissue Specific"
"0.2339999973773962",48,76596,0.444050227834012,"0.233999997377396","exons","Tissue Specific"
"0.2349999994039542",57,76653,0.444380674110404,"0.234999999403954","exons","Tissue Specific"
"0.2360000014305112",63,76716,0.444745904205364,"0.236000001430511","exons","Tissue Specific"
"0.2370000034570692",53,76769,0.445053161269377,"0.237000003457069","exons","Tissue Specific"
"0.2380000054836272",58,76827,0.445389404848864,"0.238000005483627","exons","Tissue Specific"
"0.2389999926090242",60,76887,0.44573724303454,"0.238999992609024","exons","Tissue Specific"
"0.2399999946355822",37,76924,0.445951743249041,"0.239999994635582","exons","Tissue Specific"
"0.240999996662142",49,76973,0.446235811100676,"0.24099999666214","exons","Tissue Specific"
"0.2419999986886982",59,77032,0.446577851983257,"0.241999998688698","exons","Tissue Specific"
"0.2430000007152562",50,77082,0.446867717137987,"0.243000000715256","exons","Tissue Specific"
"0.2440000027418142",49,77131,0.447151784989623,"0.244000002741814","exons","Tissue Specific"
"0.2450000047683722",46,77177,0.447418460931974,"0.245000004768372","exons","Tissue Specific"
"0.246000006794932",40,77217,0.447650353055758,"0.24600000679493","exons","Tissue Specific"
"0.2469999939203262",50,77267,0.447940218210488,"0.246999993920326","exons","Tissue Specific"
"0.2479999959468842",45,77312,0.448201096849746,"0.247999995946884","exons","Tissue Specific"
"0.2489999979734422",47,77359,0.448473570095192,"0.248999997973442","exons","Tissue Specific"
"0.252",36,77395,0.448682273006597,"0.25","exons","Tissue Specific"
"0.2509999871253972",44,77439,0.44893735434276,"0.250999987125397","exons","Tissue Specific"
"0.2520000040531162",38,77477,0.449157651860355,"0.252000004053116","exons","Tissue Specific"
"0.2529999911785132",53,77530,0.449464908924368,"0.252999991178513","exons","Tissue Specific"
"0.2540000081062322",43,77573,0.449714192957436,"0.254000008106232","exons","Tissue Specific"
"0.2549999952316282",51,77624,0.450009855415261,"0.254999995231628","exons","Tissue Specific"
"0.2560000121593482",40,77664,0.450241747539045,"0.256000012159348","exons","Tissue Specific"
"0.2569999992847442",44,77708,0.450496828875207,"0.256999999284744","exons","Tissue Specific"
"0.2579999864101412",41,77749,0.450734518302086,"0.257999986410141","exons","Tissue Specific"
"0.259000003337862",46,77795,0.451001194244437,"0.25900000333786","exons","Tissue Specific"
"0.2599999904632572",41,77836,0.451238883671316,"0.259999990463257","exons","Tissue Specific"
"0.2610000073909762",49,77885,0.451522951522952,"0.261000007390976","exons","Tissue Specific"
"0.2619999945163732",44,77929,0.451778032859114,"0.261999994516373","exons","Tissue Specific"
"0.2630000114440922",49,77978,0.452062100710749,"0.263000011444092","exons","Tissue Specific"
"0.2639999985694892",38,78016,0.452282398228344,"0.263999998569489","exons","Tissue Specific"
"0.2649999856948852",38,78054,0.452502695745939,"0.264999985694885","exons","Tissue Specific"
"0.2660000026226042",47,78101,0.452775168991385,"0.266000002622604","exons","Tissue Specific"
"0.2669999897480012",43,78144,0.453024453024453,"0.266999989748001","exons","Tissue Specific"
"0.268000006675722",39,78183,0.453250547845142,"0.26800000667572","exons","Tissue Specific"
"0.2689999938011172",37,78220,0.453465048059643,"0.268999993801117","exons","Tissue Specific"
"0.2700000107288362",50,78270,0.453754913214373,"0.270000010728836","exons","Tissue Specific"
"0.2709999978542332",37,78307,0.453969413428873,"0.270999997854233","exons","Tissue Specific"
"0.2720000147819522",55,78362,0.454288265099076,"0.272000014781952","exons","Tissue Specific"
"0.2730000019073492",43,78405,0.454537549132144,"0.273000001907349","exons","Tissue Specific"
"0.2739999890327452",22,78427,0.454665089800225,"0.273999989032745","exons","Tissue Specific"
"0.2750000059604642",52,78479,0.454966549561144,"0.275000005960464","exons","Tissue Specific"
"0.2759999930858612",47,78526,0.45523902280659,"0.275999993085861","exons","Tissue Specific"
"0.277000010013582",50,78576,0.45552888796132,"0.27700001001358","exons","Tissue Specific"
"0.2779999971389772",42,78618,0.455772374691294,"0.277999997138977","exons","Tissue Specific"
"0.2790000140666962",28,78646,0.455934699177942,"0.279000014066696","exons","Tissue Specific"
"0.2800000011920932",40,78686,0.456166591301726,"0.280000001192093","exons","Tissue Specific"
"0.280999988317492",62,78748,0.456526024093592,"0.28099998831749","exons","Tissue Specific"
"0.2820000052452092",48,78796,0.456804294642132,"0.282000005245209","exons","Tissue Specific"
"0.2829999923706052",55,78851,0.457123146312336,"0.282999992370605","exons","Tissue Specific"
"0.2840000092983252",45,78896,0.457384024951593,"0.284000009298325","exons","Tissue Specific"
"0.2849999964237212",35,78931,0.457586930559904,"0.284999996423721","exons","Tissue Specific"
"0.286000013351442",48,78979,0.457865201108444,"0.28600001335144","exons","Tissue Specific"
"0.2870000004768372",48,79027,0.458143471656985,"0.287000000476837","exons","Tissue Specific"
"0.2879999876022342",50,79077,0.458433336811715,"0.287999987602234","exons","Tissue Specific"
"0.2890000045299532",44,79121,0.458688418147878,"0.289000004529953","exons","Tissue Specific"
"0.289999991655352",27,79148,0.458844945331432,"0.28999999165535","exons","Tissue Specific"
"0.2910000085830692",39,79187,0.459071040152121,"0.291000008583069","exons","Tissue Specific"
"0.2919999957084662",40,79227,0.459302932275905,"0.291999995708466","exons","Tissue Specific"
"0.2930000126361852",46,79273,0.459569608218257,"0.293000012636185","exons","Tissue Specific"
"0.2939999997615812",46,79319,0.459836284160609,"0.293999999761581","exons","Tissue Specific"
"0.2949999868869782",40,79359,0.460068176284393,"0.294999986886978","exons","Tissue Specific"
"0.2960000038146972",36,79395,0.460276879195798,"0.296000003814697","exons","Tissue Specific"
"0.2969999909400942",34,79429,0.460473987501015,"0.296999990940094","exons","Tissue Specific"
"0.2980000078678132",38,79467,0.460694285018609,"0.298000007867813","exons","Tissue Specific"
"0.298999994993212",40,79507,0.460926177142393,"0.29899999499321","exons","Tissue Specific"
"0.3000000119209292",39,79546,0.461152271963083,"0.300000011920929","exons","Tissue Specific"
"0.3009999990463262",43,79589,0.461401555996151,"0.300999999046326","exons","Tissue Specific"
"0.3019999861717222",38,79627,0.461621853513745,"0.301999986171722","exons","Tissue Specific"
"0.3030000030994422",47,79674,0.461894326759192,"0.303000003099442","exons","Tissue Specific"
"0.3039999902248382",45,79719,0.462155205398449,"0.303999990224838","exons","Tissue Specific"
"0.3050000071525572",39,79758,0.462381300219138,"0.305000007152557","exons","Tissue Specific"
"0.3059999942779542",39,79797,0.462607395039827,"0.305999994277954","exons","Tissue Specific"
"0.3070000112056732",35,79832,0.462810300648138,"0.307000011205673","exons","Tissue Specific"
"0.307999998331072",35,79867,0.463013206256449,"0.30799999833107","exons","Tissue Specific"
"0.3089999854564672",30,79897,0.463187125349288,"0.308999985456467","exons","Tissue Specific"
"0.3100000023841862",30,79927,0.463361044442126,"0.310000002384186","exons","Tissue Specific"
"0.3109999895095832",37,79964,0.463575544656626,"0.310999989509583","exons","Tissue Specific"
"0.3120000064373022",40,80004,0.46380743678041,"0.312000006437302","exons","Tissue Specific"
"0.3129999935626982",40,80044,0.464039328904194,"0.312999993562698","exons","Tissue Specific"
"0.3140000104904172",44,80088,0.464294410240356,"0.314000010490417","exons","Tissue Specific"
"0.3149999976158142",49,80137,0.464578478091992,"0.314999997615814","exons","Tissue Specific"
"0.3160000145435332",34,80171,0.464775586397208,"0.316000014543533","exons","Tissue Specific"
"0.317000001668932",34,80205,0.464972694702424,"0.31700000166893","exons","Tissue Specific"
"0.3179999887943272",29,80234,0.465140816492168,"0.317999988794327","exons","Tissue Specific"
"0.3190000057220462",45,80279,0.465401695131425,"0.319000005722046","exons","Tissue Specific"
"0.3199999928474432",37,80316,0.465616195345925,"0.319999992847443","exons","Tissue Specific"
"0.3210000097751622",43,80359,0.465865479378993,"0.321000009775162","exons","Tissue Specific"
"0.3219999969005582",34,80393,0.466062587684209,"0.321999996900558","exons","Tissue Specific"
"0.3230000138282782",54,80447,0.466375642051318,"0.323000013828278","exons","Tissue Specific"
"0.3240000009536742",42,80489,0.466619128781291,"0.324000000953674","exons","Tissue Specific"
"0.3249999880790712",30,80519,0.466793047874129,"0.324999988079071","exons","Tissue Specific"
"0.326000005006792",40,80559,0.467024939997913,"0.32600000500679","exons","Tissue Specific"
"0.3269999921321872",30,80589,0.467198859090751,"0.326999992132187","exons","Tissue Specific"
"0.3280000090599062",39,80628,0.46742495391144,"0.328000009059906","exons","Tissue Specific"
"0.3289999961853032",40,80668,0.467656846035224,"0.328999996185303","exons","Tissue Specific"
"0.3300000131130222",33,80701,0.467848157037346,"0.330000013113022","exons","Tissue Specific"
"0.3310000002384192",34,80735,0.468045265342563,"0.331000000238419","exons","Tissue Specific"
"0.3319999873638152",41,80776,0.468282954769441,"0.331999987363815","exons","Tissue Specific"
"0.3330000042915342",41,80817,0.46852064419632,"0.333000004291534","exons","Tissue Specific"
"0.3339999914169312",40,80857,0.468752536320104,"0.333999991416931","exons","Tissue Specific"
"0.335000008344652",35,80892,0.468955441928415,"0.33500000834465","exons","Tissue Specific"
"0.3359999954700472",32,80924,0.469140955627442,"0.335999995470047","exons","Tissue Specific"
"0.3370000123977662",32,80956,0.469326469326469,"0.337000012397766","exons","Tissue Specific"
"0.3379999995231632",47,81003,0.469598942571916,"0.337999999523163","exons","Tissue Specific"
"0.338999986648562",20,81023,0.469714888633808,"0.33899998664856","exons","Tissue Specific"
"0.3400000035762792",30,81053,0.469888807726646,"0.340000003576279","exons","Tissue Specific"
"0.3409999907016752",38,81091,0.47010910524424,"0.340999990701675","exons","Tissue Specific"
"0.3420000076293952",35,81126,0.470312010852551,"0.342000007629395","exons","Tissue Specific"
"0.3429999947547912",24,81150,0.470451146126822,"0.342999994754791","exons","Tissue Specific"
"0.344000011682512",40,81190,0.470683038250606,"0.34400001168251","exons","Tissue Specific"
"0.3449999988079072",39,81229,0.470909133071295,"0.344999998807907","exons","Tissue Specific"
"0.3459999859333042",32,81261,0.471094646770322,"0.345999985933304","exons","Tissue Specific"
"0.3470000028610232",31,81292,0.471274363166255,"0.347000002861023","exons","Tissue Specific"
"0.347999989986422",34,81326,0.471471471471471,"0.34799998998642","exons","Tissue Specific"
"0.3490000069141392",24,81350,0.471610606745742,"0.349000006914139","exons","Tissue Specific"
"0.3499999940395362",39,81389,0.471836701566431,"0.349999994039536","exons","Tissue Specific"
"0.3510000109672552",37,81426,0.472051201780932,"0.351000010967255","exons","Tissue Specific"
"0.3519999980926512",25,81451,0.472196134358297,"0.351999998092651","exons","Tissue Specific"
"0.3529999852180482",19,81470,0.472306283117094,"0.352999985218048","exons","Tissue Specific"
"0.3540000021457672",35,81505,0.472509188725405,"0.354000002145767","exons","Tissue Specific"
"0.3549999892711642",36,81541,0.472717891636811,"0.354999989271164","exons","Tissue Specific"
"0.3560000061988832",44,81585,0.472972972972973,"0.356000006198883","exons","Tissue Specific"
"0.356999993324282",38,81623,0.473193270490568,"0.35699999332428","exons","Tissue Specific"
"0.3580000102519992",29,81652,0.473361392280311,"0.358000010251999","exons","Tissue Specific"
"0.3589999973773962",25,81677,0.473506324857676,"0.358999997377396","exons","Tissue Specific"
"0.3600000143051152",46,81723,0.473773000800028,"0.360000014305115","exons","Tissue Specific"
"0.3610000014305112",37,81760,0.473987501014528,"0.361000001430511","exons","Tissue Specific"
"0.3619999885559082",28,81788,0.474149825501177,"0.361999988555908","exons","Tissue Specific"
"0.3630000054836272",39,81827,0.474375920321866,"0.363000005483627","exons","Tissue Specific"
"0.3639999926090242",45,81872,0.474636798961123,"0.363999992609024","exons","Tissue Specific"
"0.3650000095367432",34,81906,0.47483390726634,"0.365000009536743","exons","Tissue Specific"
"0.365999996662142",25,81931,0.474978839843705,"0.36599999666214","exons","Tissue Specific"
"0.3670000135898592",37,81968,0.475193340058205,"0.367000013589859","exons","Tissue Specific"
"0.3680000007152562",24,81992,0.475332475332475,"0.368000000715256","exons","Tissue Specific"
"0.3689999878406522",32,82024,0.475517989031503,"0.368999987840652","exons","Tissue Specific"
"0.3700000047683722",39,82063,0.475744083852192,"0.370000004768372","exons","Tissue Specific"
"0.3709999918937682",34,82097,0.475941192157408,"0.370999991893768","exons","Tissue Specific"
"0.3720000088214872",38,82135,0.476161489675003,"0.372000008821487","exons","Tissue Specific"
